8 21 36 0.2
0.08		1.919862		546		150		378		570		697		739		349		593.5
0.08		2.094395		576		147		359		573		757		699		277		597
0.08		2.268928		584		172		357		549		805		677		250		570
0.08		2.443461		560		180		378		542		808		660		276		560
0.08		2.617994		545		158.5		383		565		802		631		290		580
0.08		2.792527		562		146		369		594		808		617		267		598
0.08		2.96706		587		158		358		605		810		625.5		245		586
0.08		3.141593		583		178		365		628		779		641		249		564
0.08		3.316126		565		182		375		667		723.5		643		266		558
0.08		3.490659		557		180		380		691		689		641		276		558
0.08		3.665191		550.5		176		391		703		664.5		637		285		566
0.08		3.839724		547		158		407		715		649		621		283		586
0.08		4.014257		571		151		414		711		665		614		259		598
0.08		4.18879		590.5		158		431		670		680		618		245		590
0.08		4.363323		592		181		464		614		679		629		244		579
0.08		4.537856		576		215		494		571		664		641		258		563
0.08		4.712389		559		237		520		558		648		637		285		569
0.08		4.886922		553		261		515		561		643		623		287		585
0.08		5.061455		568		292		491		576		654		615		271		603
0.08		5.235988		632		317		456		570.5		673		618		251		598.5
0.08		5.410521		687		336		423		549		676		635		249		581
0.08		5.585054		718.5		340		409		538		659		643		271		582
0.08		5.759587		732		311		398		551		644		631		291		621
0.08		5.93412		748		261		377		573		652		617		278		677
0.08		6.108652		771		216		356		563		677		625		254		718
0.09		0		699		203		374		537		658		645		291		693
0.09		0.1745329		655		166		383		558		645		629		331		729
0.09		0.3490659		657		153		361		568		674		626		330		740
0.09		0.5235988		619		185		370		535		665		661		375		697
0.09		0.6981317		576		156		381		564		649		660		424		706
0.09		0.8726646		598		158		354		561		680		679		397		673
0.09		1.047198		569		182		368		537		663		721		416		605
0.09		1.221730		548		158		385		558		650		728		422		597
0.09		1.396263		576		146		363		572		673		731		371.5		604
0.09		1.570796		587		172		355		548		686		750		342		573.5
0.09		1.745329		561		179		371		539		679		751		355		562
0.09		1.919862		547		158		382		559		689		719		349		581
0.09		2.094395		560		145		372		575		726		680		292		601
0.09		2.268928		586		159		356		561		776		661		250		582
0.09		2.443461		568		180		366		542		783		660		265		560
0.09		2.617994		544		162		383		561		769		636		289		575
0.09		2.792527		563		145		371		592		778		617		265		597
0.09		2.96706		585		164		360		593		781		630		244		578
0.09		3.141593		579		181		363		607		752		643		253		560
0.09		3.316126		560		181		375		637		706.5		642		271		558
0.09		3.490659		546		166		387		669		676		630		286		572
0.09		3.665191		555		150		387		696		665		616		274		597.5
0.09		3.839724		584.5		154		382		687		678.5		616		249		594
0.09		4.014257		584		184		397		649		675		640		248.5		565
0.09		4.18879		550		167		440		634		645		627.5		286		578
0.09		4.363323		580		160		444		622		668		614		253.5		599
0.09		4.537856		586		209		461		571		671.5		639		250		567
0.09		4.712389		560		226		484		555		648		637.5		281		567
0.09		4.886922		556		229		482		570		644		619		283.5		595
0.09		5.061455		592		260		452		570		674		617.5		252		598
0.09		5.235988		614		309		444		538		665		642		261		567
0.09		5.410521		625		291		440		558		643		625		289		588
0.09		5.585054		684		275		397		572.5		664		615		261		616
0.09		5.759587		716.5		296		377		536		667		643		260		602
0.09		5.93412		697		252		390		551		642		631		292		639
0.09		6.108652		721		199		367		570		668		618		263		692
0.1		0		679		169		359		566		678		626		273		692
0.1		0.1745329		644		186		369		536		667		647		306		669
0.1		0.3490659		598		166		385		552		648		638		356		682.5
0.1		0.5235988		623		155		356		564		680		644		341		687
0.1		0.6981317		582.5		182		370		536		661.5		681		377		643
0.1		0.8726646		565		147		372		571		659		669		384		655
0.1		1.047198		586		178		359.5		543		679		706		357.5		597
0.1		1.221730		548		160		381		557		651		707		381		588
0.1		1.396263		588		159		352		562		684		710		327		589
0.1		1.570796		547.5		169		381		549		658.5		719		360		572
0.1		1.745329		575.5		146		364		574		695		692		322		600
0.1		1.919862		575		179		364.5		542		710		703		297.5		562
0.1		2.094395		545		153		381		565		707		665		299		585
0.1		2.268928		586		155		355		565		757		647		248		587
0.1		2.443461		571		179		368		544		756		655		263		560
0.1		2.617994		544		166		388		559		737		635.5		288		571
0.1		2.792527		558		146		374		595		741		616		272		597
0.1		2.96706		587		161		358		596		748		628		245		581
0.1		3.141593		567		182		372		598		715		645		266		559
0.1		3.316126		547		162		387		634.5		682		627		285		579
0.1		3.490659		571		150		373.5		661		688		615		259.5		597
0.1		3.665191		590		169		366		645		689		629		243		578
0.1		3.839724		573		184		389		625		668		642		259		561
0.1		4.014257		551		169.5		419		626		646		630		286		575
0.1		4.18879		563		153.5		428		627		654		614		274		600
0.1		4.363323		592		169		422		603		679		618		246		594
0.1		4.537856		588.5		209		431		566		674.5		638		249		570
0.1		4.712389		557		221		457		553		647		636.5		286		570
0.1		4.886922		563		212		449		576		652		615		276		603
0.1		5.061455		600		241.5		423		563		677		623.5		248		593
0.1		5.235988		630		274		411		544		673		642		255		572
0.1		5.410521		633		276		413		538		656		643		276		571
0.1		5.585054		638		253		407		552		643		631		290		599
0.1		5.759587		666		224		384		572		656		617		276		639
0.1		5.93412		695		210.5		359		563		677		625		253		648
0.1		6.108652		686		211		358		542		674		642		259		648
0.11		0		630		193		379		536		655		645		295.5		639
0.11		0.1745329		604		167		384		551		646		633		326		658
0.11		0.3490659		602		148		373		572		656		624		331		678
0.11		0.5235988		620		156		355		565		679		641		318		664
0.11		0.6981317		602		178		360		544		677		671		329		632
0.11		0.8726646		569		182		372.5		537		661		685		354.5		608
0.11		1.047198		548		165		382		551		649		682		368		600
0.11		1.221730		559		146		371		573		659		678		344		606
0.11		1.396263		589		157		355		563		682		689		310		591.5
0.11		1.570796		578		182		365		540		679		707		316		564
0.11		1.745329		549		171		382		548		670		693		342		570
0.11		1.919862		557		146		374		575		690		665		313		601
0.11		2.094395		587		157.5		355		563		726		662.5		258		586
0.11		2.268928		568		180		368		542		725		666		266		561
0.11		2.443461		545		159		385		562		715		638.5		290		579
0.11		2.617994		573		146		364		580		738		619		259		598
0.11		2.792527		582		176		358.5		564		741		642		248.5		567
0.11		2.96706		545		159		385		590		702		628		288		580
0.11		3.141593		570		147		371		619.5		711		616		257		596.5
0.11		3.316126		581		180		362		602		706		641		248		564
0.11		3.490659		547		168		386		619		668		632		286		571
0.11		3.665191		564		149		378		643		670		615		266.5		598
0.11		3.839724		589		167		378		623		681		629		244		581
0.11		4.014257		570		184		404		596		663		642		266		561
0.11		4.18879		551		168.5		422		597		646		628		286		577
0.11		4.363323		565		159		419		605		656		615		268		600
0.11		4.537856		593		187		412		583		678		623		245		589
0.11		4.712389		579		220		428		547		665		641		263		565
0.11		4.886922		555		217		439		555		644		629		288		580
0.11		5.061455		574		211		418		575		658.5		615		268		603
0.11		5.235988		627		238		398		556		677		629		248		586
0.11		5.410521		621		254		410		538		656		642		273		570
0.11		5.585054		622		221		405		569		646		620		284		611
0.11		5.759587		669		220		365		558		676		626		251		618
0.11		5.93412		643.5		226		380		539		651		643		283		613
0.11		6.108652		638		179.5		377		573		651		620		284		662
0.12		0		640		195		359		540		673		644		268		628
0.12		0.1745329		601		180.5		381		540		650		641.5		317		629
0.12		0.3490659		591		153		381		570.5		649		625		327		659
0.12		0.5235988		617		154.5		362		565		679		636		308		651
0.12		0.6981317		589		182		365		536		668		670		323		612
0.12		0.8726646		553		157		381		560		648		663		352		627.5
0.12		1.047198		590		155		355		564		680		666		312		617
0.12		1.221730		567		181		374		538		663		691		330		568
0.12		1.396263		550		151		381		569		654		671.5		337		597
0.12		1.570796		588		157		354		563		685		675		299		590
0.12		1.745329		569		180		365.5		540		683		689		311.5		561
0.12		1.919862		546		160		383		561		678		668		322		582
0.12		2.094395		571		145		368		576		708		647		273		600
0.12		2.268928		581		177		357		547		724		663		254		568
0.12		2.443461		545		163		381		556		701		641		290		574
0.12		2.617994		570		145		364		580		722		620		261		598
0.12		2.792527		584		170.5		360		564		728		636.5		246		570
0.12		2.96706		553		177		382		569		697		642		282		561
0.12		3.141593		552		149		378		612		687		618		279		596.5
0.12		3.316126		587		155.5		359		612		707		622		246		590
0.12		3.490659		576		182		368		593		687		642		256.5		561
0.12		3.665191		548		170		394		605		656		632		286		572
0.12		3.839724		569		151		384		625		664		615		261		598
0.12		4.014257		589		176		382		594		678		634		243		572
0.12		4.18879		556.5		179		417		581		649		637		286		567
0.12		4.363323		590		162.5		402		598		677		616.5		249		595
0.12		4.537856		573		204		416		558		661		641		263		564
0.12		4.712389		560		184		422		582		650		615		277		601
0.12		4.886922		594		210		400		555		678		629		245		581
0.12		5.061455		563		228		420		542		651		638		284		568.5
0.12		5.235988		588		206		416		574		649		616		278		603
0.12		5.410521		635		217		388		562		677		624		248		592
0.12		5.585054		624.5		236		391		538		660		643		269		576
0.12		5.759587		613		201		389		568		645		622		286		619
0.12		5.93412		653		194		360		562		678		624		251		630
0.12		6.108652		625		209		378		537		657		644		276		613
0.13		0		610		159		370		572		660		618		280		649
0.13		0.1745329		627		176.5		359		546		676		637.5		275		625
0.13		0.3490659		581		165		384		554		647		635		327		629
0.13		0.5235988		599		148		365		572		667		631		308		646
0.13		0.6981317		598		182		358		540		674		665		305		608
0.13		0.8726646		553		164		384		552		648		662		340		614
0.13		1.047198		582		148		363		570		674		654		308		620
0.13		1.221730		574		182		365		538		668		684		310		569
0.13		1.396263		547		153		379		562		650		665		331.5		590
0.13		1.570796		589		167		354		554		684		673		292		581
0.13		1.745329		548		158		385		561		663		665		329		585
0.13		1.919862		581		180		361		543		698		675		283		566
0.13		2.094395		555		145		373.5		576		688		645		288.5		600
0.13		2.268928		580		179.5		359		545		713		662.5		255		564
0.13		2.443461		546		154		382		568		691		633		289		588
0.13		2.617994		587		156		361		568		722		627		247		587
0.13		2.792527		566.5		180		371		553		703.5		645		267		559
0.13		2.96706		550		150		379		595		687		621		282		594
0.13		3.141593		587		168		358		586		711		631		245		574
0.13		3.316126		547		168		388		590		671		632		287		571
0.13		3.490659		588		155		363		610		697		621		247		591
0.13		3.665191		551		175		389		589		658		638		287		566
0.13		3.839724		583		153		374		612		677		616		253		595
0.13		4.014257		572		183		393		577		664		642		263		562
0.13		4.18879		554		159		414		600		647		621		282		591
0.13		4.363323		591		169		391		587		679		624		244		586
0.13		4.537856		569		200		409		556		659		643		270		564
0.13		4.712389		556		184		417		574		647		621		284		593
0.13		4.886922		593		193		394.5		568		678		620		248		594
0.13		5.061455		581		223		402		539		667		642		262		566
0.13		5.235988		577		203		412		564		644		623		286		592
0.13		5.410521		629		203		382		563.5		677		624		249		593.5
0.13		5.585054		614		223		391.5		539		658		643		272		575
0.13		5.759587		601		198		394		561		645		626		289		610
0.13		5.93412		635		183		363		570		674		619		257		632
0.13		6.108652		631		206		360		540		671		645		259		609
0.14		0		588		169		386		563		645.5		626		296		631
0.14		0.1745329		623		159		357		564		677		625		274		634
0.14		0.3490659		602		183		368		537		664		647		300		605
0.14		0.5235988		574.5		156		382		565		649		635		326		631
0.14		0.6981317		604		160		359		560		679		645		291		624.5
0.14		0.8726646		567		182		376		538		658		671		319		595
0.14		1.047198		560		148		372		572		656		650		318		623
0.14		1.221730		591		172		354		548		680		669		290		583
0.14		1.396263		552		174		384		545		652		672.5		328		571
0.14		1.570796		563.5		147		374		573		664.5		650		309		602
0.14		1.745329		588		169		355		552		691		666		283		576
0.14		1.919862		552		174		380		545		673		668.5		312		565
0.14		2.094395		556		146		372		576		686		641		285		600
0.14		2.268928		588		161		359		562		714		646		250		584
0.14		2.443461		567		179		373		544		699		652		270		560
0.14		2.617994		545		162		383		560		684		634		289		576
0.14		2.792527		560		146		370		585		694		617		268		598
0.14		2.96706		586		163		359		577		710		630		246		579
0.14		3.141593		571		180		370		568		693		644		259		560
0.14		3.316126		549		174		384		577		673		639		287.5		564
0.14		3.490659		551		151		380		609		668		619		281		595
0.14		3.665191		582		151		365		607		683		616		252		595
0.14		3.839724		589		170		370		585		681		631		245		575
0.14		4.014257		574		183		388		571		666		642		260		561
0.14		4.18879		554		175		408		574.5		646		636		287		569
0.14		4.363323		562		155		403		597		654		615		273.5		600
0.14		4.537856		592		176		389		578.5		679		623		244		588.5
0.14		4.712389		577		207		403		546		664		641		264		564
0.14		4.886922		554		196		414		556		645		628.5		287		581
0.14		5.061455		576		184		396		575		662		615		265		603
0.14		5.235988		614		210		382		549		678		633		248		578
0.14		5.410521		588		212		409		543		646		637.5		289		572
0.14		5.585054		598		184		397		574		652		617		279		610
0.14		5.759587		632		194		364		558		677		628		250		603
0.14		5.93412		609		211		374		538		658		644		273.5		593
