8 21 36 0.2
0.08		1.570796		612		171		379		549.5		1018		1627		1314		804.5
0.08		1.745329		569		158		377		581		1110		1540		1156		745
0.08		1.919862		554.5		151		375		638		1256		1396		1013		675
0.08		2.094395		558		141		367		721		1426		1224		892		632
0.08		2.268928		566.5		141		364		794		1580		1063		775		607
0.08		2.443461		579		144		360		847		1684		944.5		639		598
0.08		2.617994		586		154		359		899		1722		875		482		586
0.08		2.792527		585		167		380		987		1684		836		364		574
0.08		2.96706		570		177		437		1126		1577		786		304		562
0.08		3.141593		555		178		516		1289		1414		721		290		562
0.08		3.316126		544		181		590		1444.5		1230		662		287		572.5
0.08		3.490659		546		208		646		1543		1082		631		284		578
0.08		3.665191		548		276		697		1581		977		623		283		578
0.08		3.839724		552		365		774		1549		915		623		283		577
0.08		4.014257		566		437		886		1454		864		621		283		580
0.08		4.18879		609.5		488		1017		1316		801.5		615		279		591
0.08		4.363323		702		548		1141		1154		739		608		267		606
0.08		4.537856		807		658		1231		1008		697		607		254		622
0.08		4.712389		894		822		1269		902		685		612		245		655
0.08		4.886922		956		1006		1238		831		675		622		244		719
0.08		5.061455		1039		1171		1156		763		661.5		635		264		800
0.08		5.235988		1170		1260		1035		696		649		635		297		886
0.08		5.410521		1350		1271		898		632		639		628		360		963
0.08		5.585054		1533		1202		776		598		638		624		438		1059
0.08		5.759587		1683		1079		678		583		651		638		520		1197
0.08		5.93412		1779		917.5		617		567		672		685.5		584		1361
0.08		6.108652		1779		748		568		544		670		777		654		1528.5
0.09		0		1447		522		510		541		640		835		727		1437
0.09		0.1745329		1306		428.5		442		564		640		896		832		1532
0.09		0.3490659		1176		376		387		569		662		949		946		1542
0.09		0.5235988		1063		344		363		544		682		1016		1083		1452
0.09		0.6981317		950		285		372		532		679		1092		1236		1311
0.09		0.8726646		876		203		376		557		717		1167		1333		1181
0.09		1.047198		838		162		361		569		804		1266		1344		1055
0.09		1.221730		786		159		353		560		898		1365		1293		940
0.09		1.396263		702		174		353		543		956		1429		1209		850
0.09		1.570796		626		178		360		542		996		1423		1109		786
0.09		1.745329		574		171		373		564		1042		1356		1022		721
0.09		1.919862		555		156		378		618		1131		1236		930		663
0.09		2.094395		557		143		374		698		1251		1101		833.5		629
0.09		2.268928		573		142		358.5		770		1381		987		717.5		608
0.09		2.443461		588		151		352		815		1477		913		589		591
0.09		2.617994		587		162		358		854		1509		866		459		577
0.09		2.792527		587		166		377		915		1482		824		354		576
0.09		2.96706		584		170		414		1003		1398		772		290		569
0.09		3.141593		584		175		469		1120		1279		712		262		569
0.09		3.316126		582		187		539		1238.5		1152		668		252		567
0.09		3.490659		580		217		600		1327		1051		647		251		564
0.09		3.665191		578		273		653		1367		975.5		639		252		561
0.09		3.839724		579		348		698		1345		925		636		253		560
0.09		4.014257		587		426		768		1264		871		634		255		561
0.09		4.18879		613		485		860		1148		805		635		260		562
0.09		4.363323		677		536		967		1020		731		633		270		567
0.09		4.537856		754		592		1057		925		676		626		282		588
0.09		4.712389		830		686		1094		869		652		616		283		637
0.09		4.886922		890		808		1074		830		647		611		278		710
0.09		5.061455		959		931		1001		781		649		607		277		805
0.09		5.235988		1060		1017		895		715		657		609		280		892
0.09		5.410521		1206.5		1041		782		643		664		612		316		962
0.09		5.585054		1361.5		1002		698		590		672		625		377		1010
0.09		5.759587		1491		906		641		562		672		647		471		1087.5
0.09		5.93412		1561		775		604		547		667.5		691		553		1190
0.09		6.108652		1550		642		559		537		660		762		627		1318
0.1		0		1270		475		491		543.5		637		819		698		1287.5
0.1		0.1745329		1157		404		433		562		639		884		775		1362
0.1		0.3490659		1072		358		384		570		660		933		850		1365
0.1		0.5235988		1006		318		359		550		682		989.5		943		1290
0.1		0.6981317		930		272		363		532		687		1052		1051		1167
0.1		0.8726646		855		211		381		540		712		1110		1143		1057
0.1		1.047198		797		169		380		558		775		1170		1164		976
0.1		1.221730		739		149		364		571		864		1228		1128		912
0.1		1.396263		685		150		351		567		940		1263		1056		853
0.1		1.570796		629.5		171		352		549		990		1266		977		772
0.1		1.745329		576		174		375		559		1017		1216		928		699
0.1		1.919862		554		153		378		620		1073		1114		863		656
0.1		2.094395		574		142		357.5		689		1169		1016		758.5		626
0.1		2.268928		585		166.5		350		733		1266		954.5		650		582
0.1		2.443461		548		167.5		381		785		1303		900.5		579		572
0.1		2.617994		557		141		380		861		1335		837		449		600
0.1		2.792527		586		154		374		897		1331		799		334		584
0.1		2.96706		570		178		417		943		1251		758		292.5		562
0.1		3.141593		544		168		489		1034		1140		694		294		570
0.1		3.316126		550.5		160		552		1149		1052.5		640		276		598
0.1		3.490659		584		188		592		1215		1008		621		246		592
0.1		3.665191		585		262		632		1225		956		631		243		570
0.1		3.839724		566		343		687		1192		893		635		265		560
0.1		4.014257		563		395		752		1140.5		828		617		282		581
0.1		4.18879		629		445		796.5		1060		790		611		246.5		596
0.1		4.363323		696		522		865		943		730		635		249		568
0.1		4.537856		747		557		939		888		669		622		282		596
0.1		4.712389		849		617		944		855		672		609		249		650
0.1		4.886922		907		738		931		778		665		636		256		676.5
0.1		5.061455		930		816		891		735		640		624		292		773
0.1		5.235988		1014		862		798		690		655		609		281		881
0.1		5.410521		1128		895		721		609		671		630		304		923
0.1		5.585054		1214		858		683		563		646		642		399		967
0.1		5.759587		1295		750		651		572		638		638		491		1049
0.1		5.93412		1384		638		584		566		671		673.5		539		1136
0.1		6.108652		1372		565		538		536		660		752		609		1200
0.11		0		1154		432		474		571		645		780		656		1197.5
0.11		0.1745329		1112		400		404		556		672		858		686		1225
0.11		0.3490659		1017		379		389		533		655		935		775		1197
0.11		0.5235988		942		296		380		569		652		956		861		1181
0.11		0.6981317		924		238.5		358		560		698		999.5		907		1100
0.11		0.8726646		864		217		361		532		721		1060		965		989
0.11		1.047198		778		173		377		550.5		760		1094		1016		928
0.11		1.221730		740		150		356		568		853		1124		982		890
0.11		1.396263		664		178		360		537		914		1172		946		806
0.11		1.570796		592		155		381		563		943		1144		930		771.5
0.11		1.745329		602		148.5		350		585		1014		1094.5		842		715
0.11		1.919862		573		176		361		589		1043		1055		788		627
0.11		2.094395		551		149		374		671		1082		970		733		617
0.11		2.268928		587		154		353		729		1166		919		609		594
0.11		2.443461		563		176		368		765		1195		889		521		565
0.11		2.617994		547		149		382		835		1199		829		439		590
0.11		2.792527		582		147		373		881.5		1206		779		325		592.5
0.11		2.96706		572		178		411		898		1153		748		289		562
0.11		3.141593		545		164		480		969		1066		683		292		576.5
0.11		3.316126		566		156		519		1047		1020		636		263		598
0.11		3.490659		587		198		566		1081		984		631		243		575
0.11		3.665191		567		256		626		1088		927		638		263		560
0.11		3.839724		552		302		680		1084		868		621		282		577.5
0.11		4.014257		583		356		700		1058		833		609		256		599
0.11		4.18879		624		446		732		970		785		630		246		569
0.11		4.363323		642		481		799		916		703		622		282		582
0.11		4.537856		760		517		816		875		699		617		240		602
0.11		4.712389		794		571		864		821		650		625		283		614
0.11		4.886922		894		621		827		789		675		615		244		682
0.11		5.061455		905		695.5		813		719		641		627.5		290		736
0.11		5.235988		984		724		741		678		668		613		267.5		845
0.11		5.410521		1021		760		715		599		643		635		330		884
0.11		5.585054		1116		701		655		592		666		619		358		971
0.11		5.759587		1171		665		629		547		645		654		458		986
0.11		5.93412		1213		557		579		575		654		659		527		1071
0.11		6.108652		1226		520		526		537		662		735		583		1098
0.12		0		1104		430		444		556		672		770		604		1103
0.12		0.1745329		1017		398		425		546		638		842		691		1115
0.12		0.3490659		996		338		376		565		674		888		707		1132
0.12		0.5235988		929		313		378		533		658		956		780		1065
0.12		0.6981317		885		224		366		570		677		967		831		1042
0.12		0.8726646		849		215		360		533		714		1024		861		946
0.12		1.047198		764		163		374		565.5		745		1033		908		917
0.12		1.221730		732		175		357		541.5		836		1076		875		848
0.12		1.396263		633		152		376		564		872		1075		892.5		819
0.12		1.570796		626		170		351		549.5		950		1078		828		749.5
0.12		1.745329		564		152		376		578		961		1035		822.5		700
0.12		1.919862		592		170		351.5		589		1023		1003		730		633
0.12		2.094395		551		154		381		645		1031		944		697		607
0.12		2.268928		588		160		351		700		1098		905		574		589
0.12		2.443461		547		162		379		753		1098		868		519		578
0.12		2.617994		586		148		359		815		1141		818		393		592
0.12		2.792527		552		171		394		831		1104		789		351		565
0.12		2.96706		567		143		402		898		1083		715		289		598
0.12		3.141593		570		180		442		905		1043		693		269		561
0.12		3.316126		548.5		156		508		979		983		639		279		594
0.12		3.490659		586		196		545		997		971		636		243		572
0.12		3.665191		546		226		621		1015		900		625		282		575
0.12		3.839724		590		280		632		1016		887		621		241		583
0.12		4.014257		559		352		689		972		803		624		283		571
0.12		4.18879		622		406		695		939		778		617		241		586
0.12		4.363323		630		466		755		882		698		628		283		576
0.12		4.537856		740		488		759		860		697		614		243		605.5
0.12		4.712389		780		546		791		799		654		632		279		604
0.12		4.886922		867		561		768		782		669		610.5		252		678
0.12		5.061455		899		631		753		698		652		637		271		709
0.12		5.235988		939		631		721		672		653		609		283		823
0.12		5.410521		998		670		676		591		660		637		301		856.5
0.12		5.585054		1028		614		649		594		646		616		364		947
0.12		5.759587		1105		595		599		550		666		649		407		961
0.12		5.93412		1103		524		582		559		638		663		520		1014
0.12		6.108652		1139		472		506		558		671		705		546		1062
0.13		0		1021		410		464		570		641		742		612		1060
0.13		0.1745329		1018		390		401		547		672		819		625		1064
0.13		0.3490659		939		337		398		551		640		870		707		1059
0.13		0.5235988		935		286		359		554		678		916		709		1038
0.13		0.6981317		857		243		381		539		660		963		790		975
0.13		0.8726646		834.5		182		361		567		706.5		973		794		956
0.13		1.047198		764		191		371		534		741		1022		826		873
0.13		1.221730		702		150		365		571		800		1015		833		863
0.13		1.396263		651		178		361		536		866		1048		814		782
0.13		1.570796		595		146		372		577		905		1018		813		765
0.13		1.745329		602		163		354		564		972		1005		745		684
0.13		1.919862		554		159		379		587		975		969		731		632
0.13		2.094395		578.5		143		356		646		1024		918		636		620
0.13		2.268928		573		176		360.5		666		1049		906		560		572
0.13		2.443461		547		153		382		744		1052		851		498		588
0.13		2.617994		578		144		365		803		1085		805		386		596
0.13		2.792527		571		177		374		813		1072		782		325		563
0.13		2.96706		545		154		412		864		1028		716		312		581
0.13		3.141593		572		146		430		912		1015		664		265		598
0.13		3.316126		586		178		475		921		989		651		248		573
0.13		3.490659		559		202.5		542		937		934		644		267		561
0.13		3.665191		547		209		597		971		885		618		281		585
0.13		3.839724		582		254		616		975		866		613		248		594
0.13		4.014257		581		346		658		923		808		636		260		561
0.13		4.18879		579		387		702		904		738		621		283		580
0.13		4.363323		653		427		702		884.5		720		611		247		600
0.13		4.537856		701		494		729		821		680		635		260		574
0.13		4.712389		752		502		755		805		651		615		282		618
